,Sales,Order Month,Order Year
1425,363.648,September,2016
285,31.104,September,2016
284,239.8,September,2016
283,141.76,September,2016
1423,119.904,September,2016
1422,77.031,September,2016
281,1114.4,September,2016
6959,146.82,September,2016
7215,25.92,September,2016
7846,1871.88,September,2016
7214,16.4,September,2016
6960,12.96,September,2016
8927,99.2,September,2016
7845,154.9,September,2016
3436,24.288,September,2016
3435,15.08,September,2016
6958,15.51,September,2016
8161,293.52,September,2016
9451,186.15,September,2016
8162,307.98,September,2016
2253,43.26,September,2016
9453,47.19,September,2016
2254,43.56,September,2016
4933,1.08,September,2016
9454,36.784,September,2016
4934,4.512,September,2016
9452,81.792,September,2016
4932,12.536,September,2016
1669,1018.104,October,2016
7297,77.24,October,2016
6609,89.82,October,2016
987,1.112,October,2016
6060,142.04,October,2016
6061,14.67,October,2016
3520,12.832,October,2016
8464,46.688,October,2016
8246,70.97,October,2016
8247,36.784,October,2016
8088,39.92,October,2016
3197,3.366,October,2016
7310,64.75,October,2016
6645,133.472,October,2016
6643,438.368,October,2016
1617,29.79,October,2016
1616,41.4,October,2016
1615,3.75,October,2016
6644,139.944,October,2016
7490,106.68,October,2016
3465,61.96,October,2016
3466,361.96,October,2016
5764,353.88,October,2016
580,51.52,October,2016
3467,278.82,October,2016
7723,179.886,October,2016
2630,14.94,October,2016
7204,6.08,October,2016
6832,8.016,October,2016
5185,1801.632,October,2016
4718,45.36,October,2016
5850,549.99,October,2016
9551,577.584,October,2016
5852,29.22,October,2016
5848,715.64,October,2016
5005,714.3,October,2016
5849,795.51,October,2016
265,79.9,October,2016
5851,74.76,October,2016
5691,44.75,October,2016
8091,5.76,October,2016
5690,27.36,October,2016
3585,2.61,October,2016
4199,7.31,October,2016
4200,799.984,October,2016
3583,801.96,October,2016
8437,25.488,October,2016
5692,134.99,October,2016
4202,184.66,October,2016
7153,53.088,October,2016
4007,101.94,October,2016
6360,56.3,October,2016
5694,542.94,October,2016
4006,25.92,October,2016
3582,3.9,October,2016
5693,26.4,October,2016
4005,1.78,October,2016
3584,191.96,October,2016
4201,41.28,October,2016
846,83.72,October,2016
847,287.94,October,2016
109,339.96,October,2016
6878,5.344,October,2016
4630,17.14,October,2016
7905,4.464,October,2016
6877,131.376,October,2016
7906,3.96,October,2016
1438,2453.43,October,2016
1437,263.88,October,2016
6968,824.97,October,2016
3404,77.88,October,2016
9415,17.94,October,2016
9416,10.11,October,2016
9414,249.584,October,2016
6136,73.164,October,2016
6135,27.696,October,2016
5435,270.0,October,2016
871,34.44,October,2016
3961,149.95,October,2016
8979,1.72,October,2016
5434,1640.7,October,2016
3960,38.28,October,2016
8573,24.56,October,2016
8067,239.97,October,2016
8068,16.02,October,2016
9057,74.76,October,2016
9058,364.776,October,2016
8473,9.952,October,2016
1173,5.176,October,2016
4274,3.592,October,2016
5418,36.288,October,2016
5419,150.384,October,2016
8493,479.976,October,2016
8492,60.736,October,2016
3872,842.352,October,2016
3871,11.8,October,2016
4253,11.824,October,2016
3867,148.32,October,2016
3868,240.784,October,2016
3870,11.56,October,2016
3869,191.968,October,2016
4251,55.944,October,2016
4252,10.688,October,2016
8494,6.08,October,2016
5372,15.552,October,2016
5373,347.361,October,2016
6423,454.272,October,2016
5374,10.368,October,2016
5486,3.592,October,2016
4381,253.176,October,2016
9392,582.336,October,2016
7088,79.36,October,2016
4380,60.45,October,2016
6538,158.99,October,2016
6539,291.1,October,2016
8081,131.904,October,2016
2089,5.76,October,2016
8080,146.544,October,2016
8082,203.88,October,2016
8083,14.301,October,2016
8084,718.64,October,2016
5159,105.584,October,2016
5160,68.72,October,2016
996,10.67,October,2016
997,36.63,October,2016
998,24.1,October,2016
999,33.11,October,2016
6324,33.4,October,2016
6325,210.84,October,2016
3692,87.96,October,2016
8477,1035.8,October,2016
3690,59.994,October,2016
3693,15.488,October,2016
5252,182.91,October,2016
1918,299.9,October,2016
3691,439.992,October,2016
2108,398.352,October,2016
2112,29.7,October,2016
2107,19.98,October,2016
2111,323.136,October,2016
2110,17.45,October,2016
1232,79.96,October,2016
2109,5.04,October,2016
397,70.12,October,2016
2114,46.84,October,2016
1426,9.728,October,2016
1427,14.75,October,2016
2115,425.833,October,2016
1428,29.8,October,2016
1429,427.42,October,2016
194,14.28,October,2016
2113,1295.84,October,2016
1231,2.78,October,2016
921,85.14,November,2016
7334,54.528,November,2016
923,406.6,November,2016
7333,67.36,November,2016
922,21.99,November,2016
7460,639.968,November,2016
7461,52.76,November,2016
9540,191.968,November,2016
3037,32.4,November,2016
3124,1036.624,November,2016
3125,563.808,November,2016
3038,29.16,November,2016
3118,1123.92,November,2016
3034,53.7,November,2016
3119,249.584,November,2016
3035,36.26,November,2016
3120,48.672,November,2016
3121,60.768,November,2016
3122,78.6,November,2016
3123,3.768,November,2016
3036,56.3,November,2016
2048,289.8,November,2016
2051,341.488,November,2016
2461,98.352,November,2016
5038,199.836,November,2016
2050,6.48,November,2016
2049,2.502,November,2016
2052,11.12,November,2016
5040,221.06,November,2016
2460,29.97,November,2016
5039,716.0,November,2016
2053,25.344,November,2016
7199,138.0,November,2016
7198,11.96,November,2016
5757,46.152,November,2016
8025,210.68,November,2016
8027,19.99,November,2016
8860,31.05,November,2016
8861,8.92,November,2016
8862,209.6,November,2016
8863,111.04,November,2016
8864,38.88,November,2016
8028,772.68,November,2016
8026,78.8,November,2016
3318,8.64,November,2016
6672,265.86,November,2016
3317,181.35,November,2016
8549,24.64,November,2016
5344,31.95,November,2016
3,957.5775,November,2016
4,22.368,November,2016
9314,123.858,November,2016
9313,418.32,November,2016
8509,125.99,November,2016
4786,4.224,November,2016
1673,196.62,November,2016
4787,58.08,November,2016
4788,52.416,November,2016
8510,23.0,November,2016
2011,159.984,November,2016
4791,85.056,November,2016
4792,27.696,November,2016
2012,46.344,November,2016
8508,175.23,November,2016
2710,12.828,November,2016
8292,10.332,November,2016
4790,364.95,November,2016
4785,69.576,November,2016
4789,54.92,November,2016
4784,13.12,November,2016
8409,110.528,November,2016
7275,63.98,November,2016
8624,111.96,November,2016
105,36.882,November,2016
104,102.36,November,2016
103,238.896,November,2016
5112,17.496,November,2016
6197,63.77,November,2016
8623,121.104,November,2016
7274,339.96,November,2016
6198,50.97,November,2016
2735,377.97,November,2016
2736,42.28,November,2016
9691,613.9992,November,2016
2737,299.97,November,2016
1005,115.296,November,2016
6199,96.08,November,2016
6465,84.96,November,2016
2738,89.98,November,2016
6708,883.84,November,2016
2434,33.96,November,2016
2435,826.11,November,2016
2395,59.9,November,2016
2394,37.6,November,2016
6709,230.352,November,2016
2396,37.0,November,2016
5721,91.176,November,2016
3832,19.96,November,2016
3831,76.14,November,2016
5720,8.72,November,2016
5722,159.968,November,2016
3901,47.984,November,2016
6187,34.944,November,2016
6186,70.95,November,2016
8831,39.96,November,2016
9021,166.92,November,2016
6188,119.04,November,2016
548,250.272,November,2016
549,11.364,November,2016
550,8.72,November,2016
2811,185.58,November,2016
4193,304.776,November,2016
4192,696.42,November,2016
1626,523.25,November,2016
2810,179.82,November,2016
7441,18.9,November,2016
6795,34.504,November,2016
6794,239.976,November,2016
6793,21.488,November,2016
2814,653.55,November,2016
2812,214.11,November,2016
2813,999.96,November,2016
5845,32.4,November,2016
4420,40.92,November,2016
8009,1323.9,November,2016
5844,777.21,November,2016
8007,541.24,November,2016
8008,106.32,November,2016
5842,304.9,November,2016
5846,225.568,November,2016
5847,36.6,November,2016
5841,415.968,November,2016
5843,80.96,November,2016
3697,141.96,November,2016
6995,31.08,November,2016
7951,5.984,November,2016
7952,861.76,November,2016
2132,19.65,November,2016
7136,7.23,November,2016
7137,17.44,November,2016
1070,19.46,November,2016
9061,50.12,November,2016
9501,32.04,November,2016
7138,62.88,November,2016
6244,119.04,November,2016
6245,22.14,November,2016
7139,290.352,November,2016
7916,344.372,November,2016
9060,89.696,November,2016
4058,72.744,November,2016
4059,572.16,November,2016
5900,24.192,November,2016
839,60.45,November,2016
6246,13.98,November,2016
841,186.048,November,2016
7994,145.764,November,2016
7995,9.612,November,2016
6282,141.552,November,2016
6281,63.824,November,2016
7993,4.896,November,2016
840,11.52,November,2016
6951,479.988,November,2016
178,15.88,November,2016
9285,18.176,November,2016
8181,110.97,November,2016
6674,10.92,November,2016
8767,7.98,November,2016
8765,1.696,November,2016
3368,141.96,November,2016
3369,66.048,November,2016
177,396.802,November,2016
8764,5.344,November,2016
6677,393.54,November,2016
6676,19.75,November,2016
7628,16.52,November,2016
7627,23.344,November,2016
8766,24.588,November,2016
8180,1252.704,November,2016
6675,83.9,November,2016
4284,246.1328,November,2016
4285,11.696,November,2016
4286,439.992,November,2016
7626,325.632,November,2016
1750,206.962,November,2016
3649,55.104,November,2016
3648,2.946,November,2016
8745,59.94,November,2016
2747,27.168,November,2016
15,2.544,November,2016
4807,33.63,November,2016
4806,42.8,November,2016
4805,37.94,November,2016
5758,32.985,November,2016
14,68.81,November,2016
8744,17.12,November,2016
2152,14.94,November,2016
1705,11.61,November,2016
1547,23.912,November,2016
1546,335.52,November,2016
8818,38.88,November,2016
1548,27.056,November,2016
8817,16.56,November,2016
7579,2625.12,November,2016
8816,13.12,November,2016
7580,17.94,November,2016
8815,44.1,November,2016
8814,307.98,November,2016
4116,3.168,November,2016
64,146.73,November,2016
1777,368.91,November,2016
4117,19.44,November,2016
63,25.824,November,2016
65,79.76,November,2016
62,13.98,November,2016
4119,91.392,November,2016
1778,14.7,November,2016
4118,454.86,November,2016
2094,13.12,November,2016
2030,61.04,November,2016
2031,10.95,November,2016
2029,104.9,November,2016
5772,599.99,November,2016
2028,14.73,November,2016
4270,692.472,November,2016
4338,113.82,November,2016
3793,29.79,November,2016
5186,748.752,November,2016
4337,107.97,November,2016
7673,154.9,November,2016
7669,59.94,November,2016
7672,38.97,November,2016
3062,83.97,November,2016
7671,170.98,November,2016
7670,259.98,November,2016
385,83.976,November,2016
384,375.4575,November,2016
7668,40.08,November,2016
7674,446.068,November,2016
3063,104.97,November,2016
961,6.24,November,2016
799,283.92,November,2016
4146,322.59,November,2016
256,53.92,November,2016
6216,62.24,November,2016
257,647.904,November,2016
6215,68.16,November,2016
9555,3.008,November,2016
255,82.368,November,2016
254,12.132,November,2016
9554,71.12,November,2016
8819,335.52,November,2016
9329,45.28,November,2016
3864,151.96,November,2016
9126,8.28,November,2016
1566,21.48,November,2016
623,555.21,November,2016
1567,8.784,November,2016
622,301.96,November,2016
624,523.48,November,2016
3440,4.304,November,2016
4175,56.3,November,2016
1080,19.92,November,2016
1081,1106.91,November,2016
625,161.82,November,2016
6924,23.66,November,2016
6925,681.408,November,2016
7753,17.088,November,2016
2134,10.584,November,2016
2133,152.991,November,2016
2135,94.92,November,2016
8194,335.744,November,2016
4379,71.88,November,2016
4378,17.48,November,2016
7654,80.96,November,2016
7655,25.92,November,2016
6404,177.48,November,2016
2922,3.882,November,2016
8192,6.048,November,2016
8193,98.352,November,2016
9798,26.376,December,2016
9799,10.384,December,2016
5210,465.18,December,2016
9797,235.188,December,2016
9796,10.368,December,2016
7877,5.04,December,2016
3659,6.408,December,2016
3658,30.88,December,2016
3657,8.688,December,2016
6260,14.592,December,2016
2804,25.68,December,2016
2803,12.84,December,2016
4715,201.584,December,2016
5211,36.63,December,2016
8661,21.968,December,2016
8663,127.904,December,2016
8662,619.152,December,2016
6913,55.984,December,2016
9071,24.56,December,2016
2980,43.296,December,2016
2979,20.736,December,2016
3445,29.9,December,2016
4547,6.912,December,2016
7795,307.168,December,2016
4543,383.607,December,2016
4544,148.48,December,2016
4545,537.544,December,2016
4546,1.928,December,2016
4549,659.168,December,2016
4548,7.76,December,2016
5209,27.18,December,2016
5205,105.98,December,2016
5204,9.26,December,2016
5208,28.9,December,2016
5206,1.24,December,2016
5207,20.7,December,2016
2899,479.984,December,2016
9055,21.98,December,2016
2900,12.6,December,2016
192,626.352,December,2016
2914,135.72,December,2016
190,71.76,December,2016
7861,17.9,December,2016
2116,209.67,December,2016
189,899.136,December,2016
2915,12.56,December,2016
193,19.9,December,2016
191,51.84,December,2016
2916,263.96,December,2016
7862,81.96,December,2016
9330,15.56,December,2016
8377,64.784,December,2016
3806,11.76,December,2016
3809,523.92,December,2016
2688,15.7,December,2016
3811,146.136,December,2016
8378,15.552,December,2016
8379,223.888,December,2016
3810,100.792,December,2016
3807,5.238,December,2016
3808,4.662,December,2016
787,348.928,December,2016
6238,166.5,December,2016
6239,360.38,December,2016
7794,97.88,December,2016
4753,22.368,December,2016
2388,24.448,December,2016
2387,7.86,December,2016
8002,25.76,December,2016
5781,2.21,December,2016
5782,15.52,December,2016
5783,36.44,December,2016
8001,299.94,December,2016
4717,8.22,December,2016
7793,32.4,December,2016
3288,29.2,December,2016
3287,494.376,December,2016
939,134.48,December,2016
3362,19.44,December,2016
3363,37.88,December,2016
938,12.96,December,2016
3289,248.85,December,2016
3290,36.24,December,2016
1817,9.96,December,2016
6033,15.24,December,2016
2233,319.968,December,2016
5556,6.16,December,2016
5136,8.096,December,2016
5557,56.3,December,2016
6087,29.22,December,2016
1981,3.76,December,2016
9375,50.0,December,2016
461,51.312,December,2016
9088,246.168,December,2016
460,899.91,December,2016
459,103.92,December,2016
3153,262.864,December,2016
3152,101.988,December,2016
3151,1799.994,December,2016
3150,2025.36,December,2016
179,3.28,December,2016
6872,4.98,December,2016
4694,29.52,December,2016
4695,302.94,December,2016
4696,142.36,December,2016
6686,13.12,December,2016
4697,546.66,December,2016
4698,212.13,December,2016
6685,41.552,December,2016
6684,180.016,December,2016
8936,204.85,December,2016
8937,135.984,December,2016
8939,92.96,December,2016
8938,16.4,December,2016
4008,6.848,December,2016
4994,20.32,December,2016
4993,18.432,December,2016
5081,20.736,December,2016
542,646.776,December,2016
2261,166.24,December,2016
4992,55.936,December,2016
7487,2249.91,December,2016
7488,1053.164,December,2016
4078,116.28,December,2016
4077,5.04,December,2016
4076,7.04,December,2016
6452,158.376,December,2016
1625,1265.85,December,2016
1726,88.832,December,2016
1725,3.552,December,2016
1724,434.352,December,2016
7746,25.488,December,2016
8825,6.912,December,2016
7486,29.9,December,2016
1624,675.96,December,2016
9011,100.8,December,2016
8669,17.12,December,2016
4335,7.92,December,2016
4336,14.368,December,2016
344,88.8,December,2016
1722,255.968,December,2016
8865,36.27,December,2016
1723,359.058,December,2016
470,55.48,December,2016
6734,11.696,December,2016
1721,159.984,December,2016
4079,47.976,December,2016
8285,51.756,December,2016
8282,600.53,December,2016
8283,59.904,December,2016
7754,3.008,December,2016
1014,99.6,December,2016
1013,1618.37,December,2016
2776,60.984,December,2016
8284,637.44,December,2016
4333,50.88,December,2016
4334,27.312,December,2016
8541,33.568,December,2016
4012,17.12,December,2016
8542,422.625,December,2016
2319,194.32,December,2016
220,22.704,December,2016
219,5.584,December,2016
798,21.56,December,2016
2659,883.84,December,2016
1370,14.04,December,2016
797,12.96,December,2016
796,132.79,December,2016
221,19.776,December,2016
222,72.704,December,2016
8990,4899.93,December,2016
2081,7.712,December,2016
2079,106.232,December,2016
2080,111.984,December,2016
8989,9.68,December,2016
2958,19.936,December,2016
2959,45.92,December,2016
1369,590.058,December,2016
223,479.988,December,2016
224,27.168,December,2016
7335,843.9,December,2016
2561,9.216,December,2016
4109,73.98,December,2016
7853,9.96,December,2016
4110,160.98,December,2016
4111,17.34,December,2016
4112,3.28,December,2016
2562,10.368,December,2016
6063,12.6,December,2016
7336,449.568,December,2016
6062,1199.96,December,2016
6064,17.94,December,2016
7155,157.9,December,2016
7154,275.88,December,2016
2329,547.136,December,2016
5973,414.96,December,2016
7099,212.64,December,2016
5689,275.058,December,2016
5293,51.588,December,2016
525,22.2,December,2016
40,371.168,December,2016
38,532.3992,December,2016
7650,19.872,December,2016
495,105.42,December,2016
9680,668.16,December,2016
1698,21.56,December,2016
37,113.328,December,2016
9679,323.1,December,2016
8726,4.728,December,2016
8727,53.352,December,2016
39,212.058,December,2016
7649,1548.99,December,2016
1697,106.96,December,2016
8728,131.104,December,2016
3190,12.672,December,2016
4810,239.9,December,2016
1093,28.9,December,2016
3271,7.92,December,2016
1094,355.96,December,2016
4809,195.64,December,2016
8730,72.744,December,2016
8729,22.512,December,2016
161,54.384,December,2016
4036,24.816,December,2016
6008,68.52,December,2016
6009,74.94,December,2016
6010,2548.56,December,2016
6011,271.44,December,2016
6012,287.88,December,2016
7355,116.4,December,2016
2137,3.656,December,2016
6073,5.888,December,2016
2324,364.8,December,2016
2322,60.64,December,2016
1895,487.984,December,2016
2321,94.74,December,2016
2136,14.76,December,2016
6072,3.488,December,2016
6071,152.688,December,2016
2323,76.3,December,2016
3241,56.45,January,2017
8403,105.52,January,2017
1085,4899.93,January,2017
1082,836.592,January,2017
1084,362.92,January,2017
3952,159.984,January,2017
1083,26.38,January,2017
452,35.12,January,2017
4089,20.7,January,2017
5143,3.592,January,2017
5642,7.04,January,2017
646,31.56,January,2017
447,59.52,January,2017
3966,88.04,January,2017
448,161.94,January,2017
4091,14.352,January,2017
449,263.88,January,2017
647,30.144,January,2017
8522,12.99,January,2017
5142,63.84,January,2017
5141,1317.492,January,2017
